Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
2011-12-17,2011,Swindon Town,Morecambe,3-0,3,0,4,4,3,3,H
2011-12-26,2011,AFC Wimbledon,Oxford United,0-2,0,2,4,4,2,-2,A
2011-12-26,2011,Bradford City,Crewe Alexandra,3-0,3,0,4,4,3,3,H
2011-12-26,2011,Bristol Rovers,Plymouth Argyle,2-3,2,3,4,4,5,-1,A
2011-12-26,2011,Cheltenham,Shrewsbury Town,0-0,0,0,4,4,0,0,D
2011-12-26,2011,Crawley Town,Gillingham,1-2,1,2,4,4,3,-1,A
2011-12-26,2011,Dagenham and Redbridge,Barnet,3-0,3,0,4,4,3,3,H
2011-12-26,2011,Hereford United,Port Vale,1-2,1,2,4,4,3,-1,A
2011-12-26,2011,Macclesfield,Rotherham United,0-0,0,0,4,4,0,0,D
2011-12-26,2011,Morecambe,Accrington,1-2,1,2,4,4,3,-1,A
2011-12-26,2011,Northampton Town,Burton Albion,2-3,2,3,4,4,5,-1,A
2011-12-26,2011,Torquay United,Swindon Town,1-0,1,0,4,4,1,1,H
2011-12-30,2011,Cheltenham,Rotherham United,1-0,1,0,4,4,1,1,H
2011-12-30,2011,Crawley Town,Barnet,1-0,1,0,4,4,1,1,H
2011-12-30,2011,Dagenham and Redbridge,Gillingham,2-1,2,1,4,4,3,1,H
2011-12-30,2011,Hereford United,Accrington,1-1,1,1,4,4,2,0,D
2011-12-31,2011,AFC Wimbledon,Southend United,1-4,1,4,4,4,5,-3,A
2011-12-31,2011,Aldershot,Plymouth Argyle,0-0,0,0,4,4,0,0,D
2011-12-31,2011,Bradford City,Shrewsbury Town,3-1,3,1,4,4,4,2,H
2011-12-31,2011,Bristol Rovers,Crewe Alexandra,2-5,2,5,4,4,7,-3,A
2011-12-31,2011,Macclesfield,Port Vale,2-1,2,1,4,4,3,1,H
2011-12-31,2011,Morecambe,Burton Albion,2-2,2,2,4,4,4,0,D
2011-12-31,2011,Northampton Town,Swindon Town,1-2,1,2,4,4,3,-1,A
2011-12-31,2011,Torquay United,Oxford United,0-0,0,0,4,4,0,0,D
2012-01-02,2011,Accrington,Macclesfield,4-0,4,0,4,4,4,4,H
2012-01-02,2011,Barnet,Bristol Rovers,2-0,2,0,4,4,2,2,H
2012-01-02,2011,Burton Albion,Hereford United,0-2,0,2,4,4,2,-2,A
2012-01-02,2011,Crewe Alexandra,Morecambe,0-1,0,1,4,4,1,-1,A
2012-01-02,2011,Gillingham,Aldershot,1-0,1,0,4,4,1,1,H
2012-01-02,2011,Oxford United,Crawley Town,1-1,1,1,4,4,2,0,D
2012-01-02,2011,Plymouth Argyle,Torquay United,1-2,1,2,4,4,3,-1,A
2012-01-02,2011,Port Vale,Cheltenham,1-2,1,2,4,4,3,-1,A
2012-01-02,2011,Rotherham United,Bradford City,3-0,3,0,4,4,3,3,H
2012-01-02,2011,Shrewsbury Town,Northampton Town,1-1,1,1,4,4,2,0,D
2012-01-02,2011,Southend United,Dagenham and Redbridge,1-1,1,1,4,4,2,0,D
2012-01-02,2011,Swindon Town,AFC Wimbledon,2-0,2,0,4,4,2,2,H
2012-01-06,2011,Burton Albion,Accrington,0-2,0,2,4,4,2,-2,A
2012-01-07,2011,Aldershot,Oxford United,0-3,0,3,4,4,3,-3,A
2012-01-07,2011,Crewe Alexandra,Plymouth Argyle,3-2,3,2,4,4,5,1,H
2012-01-07,2011,Morecambe,Northampton Town,1-2,1,2,4,4,3,-1,A
2012-01-07,2011,Southend United,Port Vale,3-0,3,0,4,4,3,3,H
2012-01-10,2011,Hereford United,Bristol Rovers,1-2,1,2,4,4,3,-1,A
2012-01-14,2011,Accrington,Barnet,0-3,0,3,4,4,3,-3,A
2012-01-14,2011,Bradford City,Morecambe,2-2,2,2,4,4,4,0,D
2012-01-14,2011,Bristol Rovers,Crawley Town,0-0,0,0,4,4,0,0,D
2012-01-14,2011,Cheltenham,Aldershot,2-0,2,0,4,4,2,2,H
2012-01-14,2011,Dagenham and Redbridge,Hereford United,0-1,0,1,4,4,1,-1,A
2012-01-14,2011,Macclesfield,Torquay United,1-2,1,2,4,4,3,-1,A
2012-01-14,2011,Northampton Town,Southend United,2-5,2,5,4,4,7,-3,A
2012-01-14,2011,Oxford United,Crewe Alexandra,0-1,0,1,4,4,1,-1,A
2012-01-14,2011,Plymouth Argyle,Burton Albion,2-1,2,1,4,4,3,1,H
2012-01-14,2011,Port Vale,AFC Wimbledon,1-2,1,2,4,4,3,-1,A
2012-01-14,2011,Rotherham United,Swindon Town,1-2,1,2,4,4,3,-1,A
2012-01-14,2011,Shrewsbury Town,Gillingham,2-0,2,0,4,4,2,2,H
2012-01-21,2011,Aldershot,Accrington,0-0,0,0,4,4,0,0,D
2012-01-21,2011,Bradford City,Burton Albion,1-1,1,1,4,4,2,0,D
2012-01-21,2011,Cheltenham,Bristol Rovers,0-2,0,2,4,4,2,-2,A
2012-01-21,2011,Crewe Alexandra,Dagenham and Redbridge,4-1,4,1,4,4,5,3,H
2012-01-21,2011,Gillingham,AFC Wimbledon,3-4,3,4,4,4,7,-1,A
2012-01-21,2011,Morecambe,Torquay United,1-2,1,2,4,4,3,-1,A
2012-01-21,2011,Northampton Town,Barnet,1-2,1,2,4,4,3,-1,A
2012-01-21,2011,Oxford United,Hereford United,2-2,2,2,4,4,4,0,D
2012-01-21,2011,Plymouth Argyle,Crawley Town,1-1,1,1,4,4,2,0,D
2012-01-21,2011,Rotherham United,Port Vale,0-1,0,1,4,4,1,-1,A
2012-01-21,2011,Shrewsbury Town,Southend United,2-1,2,1,4,4,3,1,H
2012-01-21,2011,Swindon Town,Macclesfield,1-0,1,0,4,4,1,1,H
2012-01-24,2011,AFC Wimbledon,Macclesfield,2-1,2,1,4,4,3,1,H
2012-01-24,2011,Torquay United,Dagenham and Redbridge,1-0,1,0,4,4,1,1,H
2012-01-28,2011,Accrington,Gillingham,4-3,4,3,4,4,7,1,H
2012-01-28,2011,AFC Wimbledon,Aldershot,1-2,1,2,4,4,3,-1,A
2012-01-28,2011,Barnet,Crewe Alexandra,2-0,2,0,4,4,2,2,H
2012-01-28,2011,Bristol Rovers,Bradford City,2-1,2,1,4,4,3,1,H
2012-01-28,2011,Dagenham and Redbridge,Rotherham United,3-2,3,2,4,4,5,1,H
2012-01-28,2011,Hereford United,Shrewsbury Town,0-2,0,2,4,4,2,-2,A
2012-01-28,2011,Macclesfield,Cheltenham,1-3,1,3,4,4,4,-2,A
2012-01-28,2011,Port Vale,Plymouth Argyle,1-0,1,0,4,4,1,1,H
2012-01-28,2011,Torquay United,Northampton Town,1-0,1,0,4,4,1,1,H
2012-01-29,2011,Burton Albion,Oxford United,1-1,1,1,4,4,2,0,D
2012-01-31,2011,Southend United,Swindon Town,1-4,1,4,4,4,5,-3,A
2012-02-04,2011,Plymouth Argyle,Southend United,2-2,2,2,4,4,4,0,D
2012-02-07,2011,Crawley Town,Cheltenham,4-2,4,2,4,4,6,2,H
2012-02-10,2011,Southend United,Rotherham United,0-2,0,2,4,4,2,-2,A
2012-02-11,2011,Bristol Rovers,Morecambe,2-1,2,1,4,4,3,1,H
2012-02-11,2011,Hereford United,Cheltenham,1-1,1,1,4,4,2,0,D
2012-02-11,2011,Torquay United,Shrewsbury Town,1-0,1,0,4,4,1,1,H
2012-02-13,2011,Gillingham,Southend United,1-2,1,2,4,4,3,-1,A
2012-02-14,2011,Aldershot,Hereford United,1-0,1,0,4,4,1,1,H
2012-02-14,2011,Bradford City,Port Vale,1-1,1,1,4,4,2,0,D
2012-02-14,2011,Cheltenham,Torquay United,0-1,0,1,4,4,1,-1,A
2012-02-14,2011,Crewe Alexandra,Burton Albion,3-2,3,2,4,4,5,1,H
2012-02-14,2011,Morecambe,Macclesfield,1-0,1,0,4,4,1,1,H
2012-02-14,2011,Northampton Town,AFC Wimbledon,1-0,1,0,4,4,1,1,H
2012-02-14,2011,Oxford United,Dagenham and Redbridge,2-1,2,1,4,4,3,1,H
2012-02-14,2011,Plymouth Argyle,Barnet,0-0,0,0,4,4,0,0,D
2012-02-14,2011,Rotherham United,Accrington,1-0,1,0,4,4,1,1,H
2012-02-14,2011,Shrewsbury Town,Bristol Rovers,1-0,1,0,4,4,1,1,H
2012-02-14,2011,Swindon Town,Crawley Town,3-0,3,0,4,4,3,3,H
2012-02-18,2011,Accrington,Plymouth Argyle,0-4,0,4,4,4,4,-4,A
2012-02-18,2011,AFC Wimbledon,Morecambe,1-1,1,1,4,4,2,0,D
2012-02-18,2011,Barnet,Shrewsbury Town,1-2,1,2,4,4,3,-1,A
2012-02-18,2011,Bristol Rovers,Oxford United,0-0,0,0,4,4,0,0,D
2012-02-18,2011,Burton Albion,Rotherham United,1-1,1,1,4,4,2,0,D
2012-02-18,2011,Dagenham and Redbridge,Cheltenham,0-5,0,5,4,4,5,-5,A
2012-02-18,2011,Hereford United,Swindon Town,1-2,1,2,4,4,3,-1,A
2012-02-18,2011,Macclesfield,Aldershot,0-1,0,1,4,4,1,-1,A
2012-02-18,2011,Port Vale,Gillingham,2-1,2,1,4,4,3,1,H
2012-02-18,2011,Southend United,Crewe Alexandra,1-0,1,0,4,4,1,1,H
2012-02-18,2011,Torquay United,Bradford City,1-2,1,2,4,4,3,-1,A
2012-02-21,2011,Aldershot,Southend United,2-0,2,0,4,4,2,2,H
2012-02-21,2011,Cheltenham,AFC Wimbledon,0-0,0,0,4,4,0,0,D
2012-02-21,2011,Crewe Alexandra,Accrington,2-0,2,0,4,4,2,2,H
2012-02-21,2011,Gillingham,Rotherham United,0-0,0,0,4,4,0,0,D
2012-02-21,2011,Northampton Town,Macclesfield,3-2,3,2,4,4,5,1,H
2012-02-21,2011,Oxford United,Barnet,2-1,2,1,4,4,3,1,H
2012-02-21,2011,Swindon Town,Shrewsbury Town,2-1,2,1,4,4,3,1,H
2012-02-22,2011,Crawley Town,Morecambe,1-1,1,1,4,4,2,0,D
2012-02-25,2011,Aldershot,Barnet,4-1,4,1,4,4,5,3,H
2012-02-25,2011,Bradford City,Hereford United,1-1,1,1,4,4,2,0,D
2012-02-25,2011,Cheltenham,Burton Albion,2-0,2,0,4,4,2,2,H
2012-02-25,2011,Crewe Alexandra,AFC Wimbledon,3-3,3,3,4,4,6,0,D
2012-02-25,2011,Gillingham,Torquay United,2-0,2,0,4,4,2,2,H
2012-02-25,2011,Morecambe,Southend United,1-0,1,0,4,4,1,1,H
2012-02-25,2011,Northampton Town,Port Vale,1-2,1,2,4,4,3,-1,A
2012-02-25,2011,Oxford United,Macclesfield,1-1,1,1,4,4,2,0,D
2012-02-25,2011,Plymouth Argyle,Dagenham and Redbridge,0-0,0,0,4,4,0,0,D
2012-02-25,2011,Rotherham United,Bristol Rovers,0-1,0,1,4,4,1,-1,A
2012-02-25,2011,Swindon Town,Accrington,2-0,2,0,4,4,2,2,H
2012-02-27,2011,Shrewsbury Town,Crawley Town,2-1,2,1,4,4,3,1,H
2012-02-28,2011,Barnet,Bradford City,0-4,0,4,4,4,4,-4,A
2012-02-28,2011,Gillingham,Hereford United,5-4,5,4,4,4,9,1,H
2012-02-28,2011,Macclesfield,Plymouth Argyle,1-1,1,1,4,4,2,0,D
2012-02-28,2011,Morecambe,Dagenham and Redbridge,1-2,1,2,4,4,3,-1,A
2012-02-28,2011,Port Vale,Crewe Alexandra,1-1,1,1,4,4,2,0,D
2012-02-28,2011,Swindon Town,Burton Albion,2-0,2,0,4,4,2,2,H
2012-03-03,2011,Accrington,Port Vale,2-2,2,2,4,4,4,0,D
2012-03-03,2011,Aldershot,Morecambe,1-0,1,0,4,4,1,1,H
2012-03-03,2011,Barnet,Rotherham United,1-1,1,1,4,4,2,0,D
2012-03-03,2011,Bristol Rovers,Macclesfield,0-0,0,0,4,4,0,0,D
2012-03-03,2011,Burton Albion,Southend United,0-2,0,2,4,4,2,-2,A
2012-03-03,2011,Cheltenham,Northampton Town,2-2,2,2,4,4,4,0,D
2012-03-03,2011,Crawley Town,Torquay United,0-1,0,1,4,4,1,-1,A
2012-03-03,2011,Crewe Alexandra,Shrewsbury Town,1-1,1,1,4,4,2,0,D
2012-03-03,2011,Dagenham and Redbridge,Bradford City,1-0,1,0,4,4,1,1,H
2012-03-03,2011,Hereford United,AFC Wimbledon,2-1,2,1,4,4,3,1,H
2012-03-03,2011,Oxford United,Swindon Town,2-0,2,0,4,4,2,2,H
2012-03-03,2011,Plymouth Argyle,Gillingham,0-1,0,1,4,4,1,-1,A
2012-03-05,2011,Southend United,Crawley Town,0-0,0,0,4,4,0,0,D
2012-03-06,2011,AFC Wimbledon,Plymouth Argyle,1-2,1,2,4,4,3,-1,A
2012-03-06,2011,Bradford City,Accrington,1-1,1,1,4,4,2,0,D
2012-03-06,2011,Gillingham,Barnet,3-1,3,1,4,4,4,2,H
2012-03-06,2011,Macclesfield,Hereford United,2-2,2,2,4,4,4,0,D
2012-03-06,2011,Morecambe,Cheltenham,3-1,3,1,4,4,4,2,H
2012-03-06,2011,Northampton Town,Bristol Rovers,3-2,3,2,4,4,5,1,H
2012-03-06,2011,Port Vale,Burton Albion,3-0,3,0,4,4,3,3,H
2012-03-06,2011,Rotherham United,Crewe Alexandra,1-1,1,1,4,4,2,0,D
2012-03-06,2011,Shrewsbury Town,Oxford United,2-2,2,2,4,4,4,0,D
2012-03-06,2011,Swindon Town,Dagenham and Redbridge,4-0,4,0,4,4,4,4,H
2012-03-06,2011,Torquay United,Aldershot,1-0,1,0,4,4,1,1,H
2012-03-10,2011,AFC Wimbledon,Dagenham and Redbridge,2-1,2,1,4,4,3,1,H
2012-03-10,2011,Bradford City,Oxford United,2-1,2,1,4,4,3,1,H
2012-03-10,2011,Gillingham,Crewe Alexandra,3-4,3,4,4,4,7,-1,A
2012-03-10,2011,Macclesfield,Crawley Town,2-2,2,2,4,4,4,0,D
2012-03-10,2011,Morecambe,Hereford United,0-1,0,1,4,4,1,-1,A
2012-03-10,2011,Northampton Town,Aldershot,3-1,3,1,4,4,4,2,H
2012-03-10,2011,Port Vale,Barnet,1-2,1,2,4,4,3,-1,A
2012-03-10,2011,Rotherham United,Plymouth Argyle,1-0,1,0,4,4,1,1,H
2012-03-10,2011,Shrewsbury Town,Burton Albion,1-0,1,0,4,4,1,1,H
2012-03-10,2011,Southend United,Accrington,2-2,2,2,4,4,4,0,D
2012-03-10,2011,Swindon Town,Cheltenham,1-0,1,0,4,4,1,1,H
2012-03-10,2011,Torquay United,Bristol Rovers,2-2,2,2,4,4,4,0,D
2012-03-13,2011,AFC Wimbledon,Bradford City,3-1,3,1,4,4,4,2,H
2012-03-13,2011,Crawley Town,Aldershot,2-2,2,2,4,4,4,0,D
2012-03-13,2011,Dagenham and Redbridge,Northampton Town,0-1,0,1,4,4,1,-1,A
2012-03-13,2011,Rotherham United,Torquay United,0-1,0,1,4,4,1,-1,A
2012-03-17,2011,Accrington,Northampton Town,2-1,2,1,4,4,3,1,H
2012-03-17,2011,Aldershot,Bradford City,1-0,1,0,4,4,1,1,H
2012-03-17,2011,Barnet,Morecambe,0-2,0,2,4,4,2,-2,A
2012-03-17,2011,Bristol Rovers,AFC Wimbledon,1-0,1,0,4,4,1,1,H
2012-03-17,2011,Burton Albion,Torquay United,1-4,1,4,4,4,5,-3,A
2012-03-17,2011,Cheltenham,Gillingham,0-3,0,3,4,4,3,-3,A
2012-03-17,2011,Crawley Town,Port Vale,3-2,3,2,4,4,5,1,H
2012-03-17,2011,Crewe Alexandra,Swindon Town,2-0,2,0,4,4,2,2,H
2012-03-17,2011,Dagenham and Redbridge,Macclesfield,2-0,2,0,4,4,2,2,H
2012-03-17,2011,Hereford United,Southend United,2-3,2,3,4,4,5,-1,A
2012-03-17,2011,Oxford United,Rotherham United,2-1,2,1,4,4,3,1,H
2012-03-17,2011,Plymouth Argyle,Shrewsbury Town,1-0,1,0,4,4,1,1,H
2012-03-20,2011,Accrington,Morecambe,1-1,1,1,4,4,2,0,D
2012-03-20,2011,Barnet,Dagenham and Redbridge,2-2,2,2,4,4,4,0,D
2012-03-20,2011,Burton Albion,Northampton Town,0-1,0,1,4,4,1,-1,A
2012-03-20,2011,Crewe Alexandra,Bradford City,1-0,1,0,4,4,1,1,H
2012-03-20,2011,Gillingham,Crawley Town,0-1,0,1,4,4,1,-1,A
2012-03-20,2011,Oxford United,AFC Wimbledon,1-0,1,0,4,4,1,1,H
2012-03-20,2011,Plymouth Argyle,Bristol Rovers,1-1,1,1,4,4,2,0,D
2012-03-20,2011,Port Vale,Hereford United,1-0,1,0,4,4,1,1,H
2012-03-20,2011,Rotherham United,Macclesfield,4-2,4,2,4,4,6,2,H
2012-03-20,2011,Shrewsbury Town,Cheltenham,2-0,2,0,4,4,2,2,H
2012-03-20,2011,Southend United,Aldershot,0-1,0,1,4,4,1,-1,A
2012-03-20,2011,Swindon Town,Torquay United,2-0,2,0,4,4,2,2,H
2012-03-23,2011,Macclesfield,Barnet,0-0,0,0,4,4,0,0,D
2012-03-24,2011,AFC Wimbledon,Burton Albion,4-0,4,0,4,4,4,4,H
2012-03-24,2011,Bradford City,Gillingham,2-2,2,2,4,4,4,0,D
2012-03-24,2011,Bristol Rovers,Southend United,1-0,1,0,4,4,1,1,H
2012-03-24,2011,Cheltenham,Oxford United,0-0,0,0,4,4,0,0,D
2012-03-24,2011,Crawley Town,Rotherham United,3-0,3,0,4,4,3,3,H
2012-03-24,2011,Dagenham and Redbridge,Accrington,2-1,2,1,4,4,3,1,H
2012-03-24,2011,Hereford United,Crewe Alexandra,0-1,0,1,4,4,1,-1,A
2012-03-24,2011,Morecambe,Shrewsbury Town,0-1,0,1,4,4,1,-1,A
2012-03-24,2011,Northampton Town,Plymouth Argyle,0-0,0,0,4,4,0,0,D
2012-03-24,2011,Torquay United,Port Vale,2-1,2,1,4,4,3,1,H
2012-03-27,2011,Accrington,Oxford United,0-2,0,2,4,4,2,-2,A
2012-03-27,2011,Aldershot,Bristol Rovers,1-0,1,0,4,4,1,1,H
2012-03-27,2011,Bradford City,Crawley Town,1-2,1,2,4,4,3,-1,A
2012-03-27,2011,Burton Albion,Gillingham,1-0,1,0,4,4,1,1,H
2012-03-30,2011,Barnet,Torquay United,0-1,0,1,4,4,1,-1,A
2012-03-30,2011,Southend United,Cheltenham,4-0,4,0,4,4,4,4,H
2012-03-31,2011,Accrington,AFC Wimbledon,2-1,2,1,4,4,3,1,H
2012-03-31,2011,Burton Albion,Crawley Town,0-0,0,0,4,4,0,0,D
2012-03-31,2011,Crewe Alexandra,Northampton Town,1-1,1,1,4,4,2,0,D
2012-03-31,2011,Gillingham,Macclesfield,2-0,2,0,4,4,2,2,H
2012-03-31,2011,Oxford United,Morecambe,1-2,1,2,4,4,3,-1,A
2012-03-31,2011,Plymouth Argyle,Bradford City,1-0,1,0,4,4,1,1,H
2012-03-31,2011,Port Vale,Dagenham and Redbridge,0-1,0,1,4,4,1,-1,A
2012-03-31,2011,Rotherham United,Hereford United,1-0,1,0,4,4,1,1,H
2012-03-31,2011,Shrewsbury Town,Aldershot,1-1,1,1,4,4,2,0,D
2012-03-31,2011,Swindon Town,Bristol Rovers,0-0,0,0,4,4,0,0,D
2012-04-03,2011,Barnet,Swindon Town,0-2,0,2,4,4,2,-2,A
2012-04-06,2011,AFC Wimbledon,Rotherham United,1-2,1,2,4,4,3,-1,A
2012-04-06,2011,Aldershot,Port Vale,1-2,1,2,4,4,3,-1,A
2012-04-06,2011,Bradford City,Southend United,2-0,2,0,4,4,2,2,H
2012-04-06,2011,Bristol Rovers,Gillingham,2-2,2,2,4,4,4,0,D
2012-04-06,2011,Cheltenham,Barnet,2-0,2,0,4,4,2,2,H
2012-04-06,2011,Crawley Town,Crewe Alexandra,1-1,1,1,4,4,2,0,D
2012-04-06,2011,Dagenham and Redbridge,Burton Albion,1-1,1,1,4,4,2,0,D
2012-04-06,2011,Hereford United,Plymouth Argyle,1-1,1,1,4,4,2,0,D
2012-04-06,2011,Macclesfield,Shrewsbury Town,1-3,1,3,4,4,4,-2,A
2012-04-06,2011,Morecambe,Swindon Town,0-1,0,1,4,4,1,-1,A
2012-04-06,2011,Northampton Town,Oxford United,2-1,2,1,4,4,3,1,H
2012-04-06,2011,Torquay United,Accrington,1-0,1,0,4,4,1,1,H
2012-04-09,2011,Accrington,Hereford United,2-1,2,1,4,4,3,1,H
2012-04-09,2011,Barnet,Crawley Town,1-2,1,2,4,4,3,-1,A
2012-04-09,2011,Burton Albion,Morecambe,3-2,3,2,4,4,5,1,H
2012-04-09,2011,Crewe Alexandra,Bristol Rovers,3-0,3,0,4,4,3,3,H
2012-04-09,2011,Gillingham,Dagenham and Redbridge,1-2,1,2,4,4,3,-1,A
2012-04-09,2011,Oxford United,Torquay United,2-2,2,2,4,4,4,0,D
2012-04-09,2011,Plymouth Argyle,Aldershot,1-0,1,0,4,4,1,1,H
2012-04-09,2011,Port Vale,Macclesfield,1-0,1,0,4,4,1,1,H
2012-04-09,2011,Rotherham United,Cheltenham,1-0,1,0,4,4,1,1,H
2012-04-09,2011,Shrewsbury Town,Bradford City,1-0,1,0,4,4,1,1,H
2012-04-09,2011,Southend United,AFC Wimbledon,2-0,2,0,4,4,2,2,H
2012-04-09,2011,Swindon Town,Northampton Town,1-0,1,0,4,4,1,1,H
2012-04-13,2011,Barnet,Hereford United,1-1,1,1,4,4,2,0,D
2012-04-14,2011,Aldershot,Dagenham and Redbridge,1-1,1,1,4,4,2,0,D
2012-04-14,2011,Bristol Rovers,Burton Albion,7-1,7,1,4,4,8,6,H
2012-04-14,2011,Cheltenham,Accrington,4-1,4,1,4,4,5,3,H
2012-04-14,2011,Crawley Town,AFC Wimbledon,1-1,1,1,4,4,2,0,D
2012-04-14,2011,Macclesfield,Crewe Alexandra,2-2,2,2,4,4,4,0,D
2012-04-14,2011,Morecambe,Port Vale,0-0,0,0,4,4,0,0,D
2012-04-14,2011,Northampton Town,Bradford City,1-3,1,3,4,4,4,-2,A
2012-04-14,2011,Oxford United,Gillingham,0-0,0,0,4,4,0,0,D
2012-04-14,2011,Shrewsbury Town,Rotherham United,3-1,3,1,4,4,4,2,H
2012-04-14,2011,Swindon Town,Plymouth Argyle,1-0,1,0,4,4,1,1,H
2012-04-14,2011,Torquay United,Southend United,0-0,0,0,4,4,0,0,D
2012-04-17,2011,Aldershot,Swindon Town,2-1,2,1,4,4,3,1,H
2012-04-17,2011,Crawley Town,Northampton Town,3-1,3,1,4,4,4,2,H
2012-04-17,2011,Shrewsbury Town,Port Vale,1-0,1,0,4,4,1,1,H
2012-04-20,2011,Southend United,Barnet,3-0,3,0,4,4,3,3,H
2012-04-21,2011,Accrington,Shrewsbury Town,1-1,1,1,4,4,2,0,D
2012-04-21,2011,AFC Wimbledon,Torquay United,2-0,2,0,4,4,2,2,H
2012-04-21,2011,Bradford City,Macclesfield,1-0,1,0,4,4,1,1,H
2012-04-21,2011,Burton Albion,Aldershot,0-4,0,4,4,4,4,-4,A
2012-04-21,2011,Crewe Alexandra,Cheltenham,1-0,1,0,4,4,1,1,H
2012-04-21,2011,Dagenham and Redbridge,Crawley Town,1-1,1,1,4,4,2,0,D
2012-04-21,2011,Gillingham,Swindon Town,3-1,3,1,4,4,4,2,H
2012-04-21,2011,Hereford United,Northampton Town,0-0,0,0,4,4,0,0,D
2012-04-21,2011,Plymouth Argyle,Oxford United,1-1,1,1,4,4,2,0,D
2012-04-21,2011,Port Vale,Bristol Rovers,1-0,1,0,4,4,1,1,H
2012-04-21,2011,Rotherham United,Morecambe,3-2,3,2,4,4,5,1,H
2012-04-28,2011,Aldershot,Rotherham United,2-2,2,2,4,4,4,0,D
2012-04-28,2011,Barnet,AFC Wimbledon,4-0,4,0,4,4,4,4,H
2012-04-28,2011,Bristol Rovers,Accrington,5-1,5,1,4,4,6,4,H
2012-04-28,2011,Cheltenham,Bradford City,3-1,3,1,4,4,4,2,H
2012-04-28,2011,Crawley Town,Hereford United,0-3,0,3,4,4,3,-3,A
2012-04-28,2011,Macclesfield,Burton Albion,0-2,0,2,4,4,2,-2,A
2012-04-28,2011,Morecambe,Plymouth Argyle,2-2,2,2,4,4,4,0,D
2012-04-28,2011,Northampton Town,Gillingham,1-1,1,1,4,4,2,0,D
2012-04-28,2011,Oxford United,Southend United,0-2,0,2,4,4,2,-2,A
2012-04-28,2011,Shrewsbury Town,Dagenham and Redbridge,1-0,1,0,4,4,1,1,H
2012-04-28,2011,Swindon Town,Port Vale,5-0,5,0,4,4,5,5,H
2012-04-28,2011,Torquay United,Crewe Alexandra,1-1,1,1,4,4,2,0,D
2012-05-05,2011,Accrington,Crawley Town,0-1,0,1,4,4,1,-1,A
2012-05-05,2011,AFC Wimbledon,Shrewsbury Town,3-1,3,1,4,4,4,2,H
2012-05-05,2011,Bradford City,Swindon Town,0-0,0,0,4,4,0,0,D
2012-05-05,2011,Burton Albion,Barnet,1-2,1,2,4,4,3,-1,A
2012-05-05,2011,Crewe Alexandra,Aldershot,2-2,2,2,4,4,4,0,D
2012-05-05,2011,Dagenham and Redbridge,Bristol Rovers,4-0,4,0,4,4,4,4,H
2012-05-05,2011,Gillingham,Morecambe,2-0,2,0,4,4,2,2,H
2012-05-05,2011,Hereford United,Torquay United,3-2,3,2,4,4,5,1,H
2012-05-05,2011,Plymouth Argyle,Cheltenham,1-2,1,2,4,4,3,-1,A
2012-05-05,2011,Port Vale,Oxford United,3-0,3,0,4,4,3,3,H
2012-05-05,2011,Rotherham United,Northampton Town,1-1,1,1,4,4,2,0,D
2012-05-05,2011,Southend United,Macclesfield,2-0,2,0,4,4,2,2,H
2012-08-18,2012,AFC Wimbledon,Chesterfield,1-0,1,0,4,4,1,1,H
2012-08-18,2012,Bristol Rovers,Oxford United,0-2,0,2,4,4,2,-2,A
2012-08-18,2012,Cheltenham,Dagenham and Redbridge,2-0,2,0,4,4,2,2,H
2012-08-18,2012,Exeter City,Morecambe,0-3,0,3,4,4,3,-3,A
2012-08-18,2012,Fleetwood Town,Torquay United,0-0,0,0,4,4,0,0,D
2012-08-18,2012,Gillingham,Bradford City,3-1,3,1,4,4,4,2,H
2012-08-18,2012,Plymouth Argyle,Aldershot,0-2,0,2,4,4,2,-2,A
2012-08-18,2012,Port Vale,Barnet,3-0,3,0,4,4,3,3,H
2012-08-18,2012,Rochdale,Northampton Town,0-0,0,0,4,4,0,0,D
2012-08-18,2012,Rotherham United,Burton Albion,3-0,3,0,4,4,3,3,H
2012-08-18,2012,Southend United,Accrington,0-1,0,1,4,4,1,-1,A
2012-08-18,2012,York City,Wycombe Wanderers,1-3,1,3,4,4,4,-2,A
2012-08-21,2012,Accrington,Port Vale,2-0,2,0,4,4,2,2,H
2012-08-21,2012,Aldershot,Exeter City,1-2,1,2,4,4,3,-1,A
2012-08-21,2012,Barnet,Bristol Rovers,1-1,1,1,4,4,2,0,D
2012-08-21,2012,Bradford City,Fleetwood Town,1-0,1,0,4,4,1,1,H
2012-08-21,2012,Burton Albion,AFC Wimbledon,6-2,6,2,4,4,8,4,H
2012-08-21,2012,Chesterfield,Rochdale,1-1,1,1,4,4,2,0,D
2012-08-21,2012,Dagenham and Redbridge,Plymouth Argyle,0-0,0,0,4,4,0,0,D
2012-08-21,2012,Morecambe,York City,2-2,2,2,4,4,4,0,D
2012-08-21,2012,Northampton Town,Rotherham United,2-1,2,1,4,4,3,1,H
2012-08-21,2012,Oxford United,Southend United,2-0,2,0,4,4,2,2,H
2012-08-21,2012,Torquay United,Cheltenham,2-2,2,2,4,4,4,0,D
2012-08-21,2012,Wycombe Wanderers,Gillingham,0-1,0,1,4,4,1,-1,A
2012-08-25,2012,Accrington,Exeter City,0-3,0,3,4,4,3,-3,A
2012-08-25,2012,Aldershot,Cheltenham,0-1,0,1,4,4,1,-1,A
